Region/Country/Area,,Year,Series,Value,Footnotes,Source
438,Liechtenstein,2010,Forest cover (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2010,Arable land (% of total land area),20.6,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2010,Forest cover (% of total land area),41.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),80.8,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
438,Liechtenstein,2018,Land area (thousand hectares),16,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2018,Arable land (thousand hectares),2,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2018,Forest cover (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2018,Arable land (% of total land area),13.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2018,Forest cover (% of total land area),41.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
438,Liechtenstein,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),80.8,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
438,Liechtenstein,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),80.8,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
440,Lithuania,2005,Land area (thousand hectares),6268,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Arable land (thousand hectares),1907,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Permanent crops (thousand hectares),40,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Forest cover (thousand hectares),2095,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Arable land (% of total land area),30.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Forest cover (% of total land area),33.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),87.51,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
440,Lithuania,2010,Land area (thousand hectares),6268,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Arable land (thousand hectares),2127,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Permanent crops (thousand hectares),31,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Forest cover (thousand hectares),2170,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Arable land (% of total land area),33.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Permanent crops (% of total land area),0.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Forest cover (% of total land area),34.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),90.58,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
440,Lithuania,2018,Land area (thousand hectares),6263,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Arable land (thousand hectares),2115,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Permanent crops (thousand hectares),36,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Forest cover (thousand hectares),2198,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Arable land (% of total land area),33.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Forest cover (% of total land area),35.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
440,Lithuania,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),90.95,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
440,Lithuania,2020,Important sites for terrestrial biodiversity protected (% of total sites protected),90.95,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
442,Luxembourg,2005,Land area (thousand hectares),243,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Arable land (thousand hectares),60,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Forest cover (thousand hectares),88,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Arable land (% of total land area),24.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Permanent crops (% of total land area),0.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Forest cover (% of total land area),36.1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),77.33,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
442,Luxembourg,2010,Land area (thousand hectares),243,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Arable land (thousand hectares),62,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Forest cover (thousand hectares),89,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Arable land (% of total land area),25.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Forest cover (% of total land area),36.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),77.35,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
442,Luxembourg,2018,Land area (thousand hectares),243,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Arable land (thousand hectares),62,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Permanent crops (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Forest cover (thousand hectares),89,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Arable land (% of total land area),25.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Forest cover (% of total land area),36.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed January 2021."
442,Luxembourg,2018,Important sites for terrestrial biodiversity protected (% of total sites protected),82.21,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2021."
